,Q [mm/d],P [mm]
2021-10-26,0.00032082020764508096,0.0
2021-10-27,0.00032082020764508096,0.0
2021-10-28,0.0003007689446672634,0.0
2021-10-29,0.0003007689446672634,0.0
2021-10-30,0.0002807176816894459,0.0
2021-10-31,0.0002807176816894459,0.0
2021-11-01,0.00026066641871162825,0.0
2021-11-02,0.00026066641871162825,0.0
2021-11-03,0.00026066641871162825,0.0
2021-11-04,0.00026066641871162825,0.0
2021-11-05,0.00026066641871162825,0.0
2021-11-06,0.0002406151557338107,0.0
2021-11-07,0.0002406151557338107,0.0
2021-11-08,0.0002406151557338107,0.0
2021-11-09,0.0002406151557338107,0.0
2021-11-10,0.0002406151557338107,0.0
2021-11-11,0.0002406151557338107,0.0
2021-11-12,0.0002406151557338107,0.0
2021-11-13,0.0002406151557338107,0.0
2021-11-14,0.00022056389275599314,0.0
2021-11-15,0.0002005126297781756,0.0
2021-11-16,0.0002005126297781756,0.0
2021-11-17,0.0002005126297781756,0.0
2021-11-18,0.00018046136680035802,0.0
2021-11-19,0.00018046136680035802,0.0
2021-11-20,0.00018046136680035802,0.0
2021-11-21,0.00018046136680035802,0.0
2021-11-22,0.00018046136680035802,0.0
2021-11-23,0.00018046136680035802,0.0
2021-11-24,0.00018046136680035802,0.0
2021-11-25,0.0003007689446672634,4.826
2021-11-26,0.00042107652253416876,0.0
2021-11-27,0.0003007689446672634,0.0
2021-11-28,0.00022056389275599314,0.0
2021-11-29,0.00022056389275599314,0.0
2021-11-30,0.00022056389275599314,0.0
2021-12-01,0.0002005126297781756,0.0
2021-12-02,0.0002005126297781756,0.0
2021-12-03,0.0002005126297781756,0.0
2021-12-04,0.00018046136680035802,0.0
2021-12-05,0.00018046136680035802,0.0
2021-12-06,0.00018046136680035802,0.0
2021-12-07,0.00018046136680035802,0.0
2021-12-08,0.00016041010382254048,0.0
2021-12-09,0.00016041010382254048,0.0
2021-12-10,0.00018046136680035802,0.254
2021-12-11,0.00018046136680035802,0.0
2021-12-12,0.00018046136680035802,0.0
2021-12-13,0.00016041010382254048,0.0
2021-12-14,0.00016041010382254048,0.0
2021-12-15,0.00016041010382254048,0.0
2021-12-16,0.00016041010382254048,0.0
2021-12-17,0.00016041010382254048,0.0
2021-12-18,0.00016041010382254048,0.0
2021-12-19,0.00016041010382254048,0.0
2021-12-20,0.00016041010382254048,0.0
2021-12-21,0.00016041010382254048,0.0
2021-12-22,0.00016041010382254048,0.0
2021-12-23,0.0002005126297781756,0.0
2021-12-24,0.00036092273360071605,0.5503333333333333
2021-12-25,0.0003809739965785336,0.0
2021-12-26,0.0003809739965785336,0.0
2021-12-27,0.00046117904848980384,1.016
2021-12-28,0.0005614353633788917,0.0
2021-12-29,0.0006015378893345268,0.0
2021-12-30,0.0006215891523123444,0.254
2021-12-31,0.0011228707267577835,9.779
2022-01-01,0.0015840497752475872,0.8466666666666667
2022-01-02,0.0011228707267577835,0.0
2022-01-03,0.0008020505191127024,0.0
2022-01-04,0.0006015378893345268,0.0
2022-01-05,0.0004812303114676214,0.0
2022-01-06,0.0004010252595563512,0.0
2022-01-07,0.00032082020764508096,0.0
2022-01-08,0.0002807176816894459,0.0
2022-01-09,0.0002406151557338107,0.0
2022-01-10,0.00022056389275599314,0.0
2022-01-11,0.00022056389275599314,0.0
2022-01-12,0.00022056389275599314,0.0
2022-01-13,0.00022056389275599314,0.0
2022-01-14,0.00022056389275599314,0.0
2022-01-15,0.00022056389275599314,0.0
2022-01-16,0.00022056389275599314,0.0
2022-01-17,0.00022056389275599314,0.0
2022-01-18,0.0002406151557338107,0.0
2022-01-19,0.0002406151557338107,0.0
2022-01-20,0.0002406151557338107,0.0
2022-01-21,0.0002406151557338107,0.0
2022-01-22,0.0002406151557338107,0.0
2022-01-23,0.0002406151557338107,0.254
2022-01-24,0.0002406151557338107,0.0
2022-01-25,0.0002406151557338107,0.0
2022-01-26,0.0002406151557338107,0.0
2022-01-27,0.0002406151557338107,0.0
2022-01-28,0.00022056389275599314,0.0
2022-01-29,0.00022056389275599314,0.0
2022-01-30,0.00022056389275599314,0.0
2022-01-31,0.00022056389275599314,0.0
2022-02-01,0.00022056389275599314,0.0
2022-02-02,0.00022056389275599314,0.8043333333333335
2022-02-03,0.00022056389275599314,0.0
2022-02-04,0.00022056389275599314,0.0
2022-02-05,0.00022056389275599314,0.0
2022-02-06,0.00022056389275599314,0.0
2022-02-07,0.0002406151557338107,0.0
2022-02-08,0.0002406151557338107,0.0
2022-02-09,0.0002406151557338107,0.0
2022-02-10,0.00022056389275599314,0.0
2022-02-11,0.00022056389275599314,0.0
2022-02-12,0.00022056389275599314,0.0
2022-02-13,0.0002005126297781756,0.0
2022-02-14,0.0002005126297781756,0.0
2022-02-15,0.0002005126297781756,0.0
2022-02-16,0.00022056389275599314,0.3175
2022-02-17,0.00022056389275599314,0.0
2022-02-18,0.0002005126297781756,0.0
2022-02-19,0.0002005126297781756,0.0
2022-02-20,0.0002005126297781756,0.0
2022-02-21,0.00018046136680035802,0.0
2022-02-22,0.00018046136680035802,0.0
2022-02-23,0.00018046136680035802,0.0
2022-02-24,0.00018046136680035802,0.0
2022-02-25,0.00018046136680035802,0.0
2022-02-26,0.00018046136680035802,0.0
2022-02-27,0.00018046136680035802,0.0
2022-02-28,0.00016041010382254048,0.0
2022-03-01,0.00016041010382254048,0.0
2022-03-02,0.00016041010382254048,0.0
2022-03-03,0.00016041010382254048,0.0
2022-03-04,0.00016041010382254048,0.0
2022-03-05,0.00016041010382254048,0.0
2022-03-06,0.00016041010382254048,0.0
2022-03-07,0.00016041010382254048,0.0
2022-03-08,0.00016041010382254048,0.0
2022-03-09,0.00016041010382254048,0.0
2022-03-10,0.00016041010382254048,0.0
2022-03-11,0.00016041010382254048,0.0
2022-03-12,0.00014035884084472294,0.0
2022-03-13,0.00014035884084472294,0.0
2022-03-14,0.00014035884084472294,0.0
2022-03-15,0.00014035884084472294,0.0
2022-03-16,0.00014035884084472294,0.0
2022-03-17,0.00014035884084472294,0.0
2022-03-18,0.00012030757786690535,0.0
2022-03-19,0.00012030757786690535,0.0
2022-03-20,0.00012030757786690535,0.4656666666666667
2022-03-21,0.00014035884084472294,2.074333333333333
2022-03-22,0.00014035884084472294,0.0
2022-03-23,0.00014035884084472294,0.0
2022-03-24,0.00014035884084472294,0.0
2022-03-25,0.00012030757786690535,0.0
2022-03-26,0.00012030757786690535,0.0
2022-03-27,0.00012030757786690535,0.0
2022-03-28,0.00012030757786690535,0.0
2022-03-29,0.00014035884084472294,2.1166666666666667
2022-03-30,0.00012030757786690535,0.0
2022-03-31,0.00012030757786690535,0.0
2022-04-01,0.00012030757786690535,0.0
2022-04-02,0.0001002563148890878,0.0
2022-04-03,0.0001002563148890878,0.0
2022-04-04,0.0001002563148890878,0.0
2022-04-05,0.0001002563148890878,0.0
2022-04-06,8.020505191127024e-05,0.0
2022-04-07,8.020505191127024e-05,0.0
2022-04-08,8.020505191127024e-05,0.0
2022-04-09,8.020505191127024e-05,0.0
2022-04-10,8.020505191127024e-05,0.0
2022-04-11,6.015378893345268e-05,0.0
2022-04-12,6.015378893345268e-05,0.0
2022-04-13,6.015378893345268e-05,0.0
2022-04-14,6.015378893345268e-05,0.0
2022-04-15,6.015378893345268e-05,0.0
2022-04-16,4.010252595563512e-05,0.0
2022-04-17,4.010252595563512e-05,0.0
2022-04-18,4.010252595563512e-05,0.0
2022-04-19,4.010252595563512e-05,0.0
2022-04-20,4.010252595563512e-05,0.0
2022-04-21,2.005126297781756e-05,0.0
2022-04-22,2.005126297781756e-05,0.0
2022-04-23,4.010252595563512e-05,0.0
2022-04-24,4.010252595563512e-05,0.0
2022-04-25,4.010252595563512e-05,0.0
2022-04-26,6.015378893345268e-05,0.0
2022-04-27,6.015378893345268e-05,0.0
2022-04-28,6.015378893345268e-05,0.0
2022-04-29,6.015378893345268e-05,0.0
2022-04-30,6.015378893345268e-05,0.0
2022-05-01,4.010252595563512e-05,0.0
2022-05-02,4.010252595563512e-05,0.0
2022-05-03,4.010252595563512e-05,0.0
2022-05-04,4.010252595563512e-05,0.0
2022-05-05,4.010252595563512e-05,0.0
2022-05-06,2.005126297781756e-05,0.0
2022-05-07,2.005126297781756e-05,0.0
2022-05-08,2.005126297781756e-05,0.0
2022-05-09,2.005126297781756e-05,0.0
2022-05-10,2.005126297781756e-05,0.0
2022-05-11,2.005126297781756e-05,0.0
2022-05-12,0.0,0.0
2022-05-13,0.0,0.0
2022-05-14,0.0,0.0
2022-05-15,0.0,0.0
2022-05-16,0.0,0.0
2022-05-17,0.0,0.0
2022-05-18,0.0,0.0
2022-05-19,0.0,0.0
2022-05-20,0.0,0.0
2022-05-21,0.0,0.0
2022-05-22,0.0,0.0
2022-05-23,0.0,0.0
2022-05-24,0.0,0.0
2022-05-25,0.0,0.0
2022-05-26,0.0,0.0
2022-05-27,0.0,0.0
2022-05-28,0.0,0.0
2022-05-29,0.0,0.0
2022-05-30,0.0,0.0
2022-05-31,0.0,0.0
2022-06-01,0.0,0.0
2022-06-02,0.0,0.0
2022-06-03,0.0,0.0
2022-06-04,0.0,0.0
2022-06-05,0.0,0.0
2022-06-06,0.0,0.0
2022-06-07,0.0,0.0
2022-06-08,0.0,0.0
2022-06-09,0.0,0.254
2022-06-10,0.0,0.0
2022-06-11,0.0,0.0
2022-06-12,0.0,0.0
2022-06-13,0.0,0.0
2022-06-14,0.0,0.0
2022-06-15,0.0,0.0
2022-06-16,0.0,0.0
2022-06-17,0.0,0.0
2022-06-18,0.0,1.1853333333333333
2022-06-19,0.0,0.0
2022-06-20,0.0,0.0
2022-06-21,0.0,5.418666666666667
2022-06-22,0.0,0.254
2022-06-23,0.0,0.4656666666666667
2022-06-24,0.0,0.0
2022-06-25,0.0,0.0
2022-06-26,0.0,5.3975
2022-06-27,0.0,2.0446999999999997
2022-06-28,0.0,0.0
2022-06-29,0.0,0.0
2022-06-30,0.0,0.0
2022-07-01,0.0,10.646833333333333
2022-07-02,0.0,0.0
2022-07-03,0.00016041010382254048,4.233333333333333
2022-07-04,0.00022056389275599314,0.0
2022-07-05,0.00016041010382254048,0.0
2022-07-06,0.00012030757786690535,0.0
2022-07-07,0.0001002563148890878,0.0
2022-07-08,0.0001002563148890878,0.5926666666666667
2022-07-09,0.0001002563148890878,5.736166666666667
2022-07-10,0.00012030757786690535,0.508
2022-07-11,0.00014035884084472294,0.381
2022-07-12,0.00026066641871162825,11.726333333333335
2022-07-13,0.0003007689446672634,0.0
2022-07-14,0.0003809739965785336,1.0371666666666666
2022-07-15,0.0003809739965785336,0.0
2022-07-16,0.00036092273360071605,0.0
2022-07-17,0.00036092273360071605,0.0
2022-07-18,0.0003408714706228985,2.286
2022-07-19,0.000681742941245797,12.911666666666667
2022-07-20,0.0014236396714250466,2.2436666666666665
2022-07-21,0.0012632295676025063,1.4732
2022-07-22,0.0011629732527134184,0.254
2022-07-23,0.001183024515691236,2.4976666666666665
2022-07-24,0.005534148581877645,7.7216000000000005
2022-07-25,0.006757275623524518,0.0
2022-07-26,0.008301222872816469,3.683
2022-07-27,0.008361376661749922,0.0
2022-07-28,0.007739787509437578,1.4393333333333331
2022-07-29,0.007278608460947774,0.254
2022-07-30,0.00649660920481289,0.0
2022-07-31,0.0055541998448554635,2.413
2022-08-01,0.004852405640631849,0.0
2022-08-02,0.0044714316440533156,0.0
2022-08-03,0.004050355121519147,4.064
2022-08-04,0.0037495861768518835,1.5663333333333334
2022-08-05,0.003488919758140255,0.0
2022-08-06,0.0032683558653842618,7.831666666666666
2022-08-07,0.003188150813472992,18.3134
2022-08-08,0.0030277407096504514,1.5663333333333334
2022-08-09,0.0029675869207169987,8.636000000000001
2022-08-10,0.0030678432356060865,8.805333333333333
2022-08-11,0.003729534913874066,3.9485454545454544
2022-08-12,0.0040102525955635114,0.0
2022-08-13,0.0038498424917409713,9.228666666666667
2022-08-14,0.004712046799787126,0.0
2022-08-15,0.011128450952688745,0.0
2022-08-16,0.011429219897356008,3.429
2022-08-17,0.007980402665171388,0.0
2022-08-18,0.007358813512859044,1.179285714285714
2022-08-19,0.008642094343439368,0.9398
2022-08-20,0.01429655050318392,10.456333333333333
2022-08-21,0.02726971764983188,7.366
2022-08-22,0.027470230279610056,0.508
2022-08-23,0.019249212458704857,4.34975
2022-08-24,0.016462086904788217,16.954500000000003
2022-08-25,0.01568008764865333,0.0
2022-08-26,0.01403588408447229,0.0
2022-08-27,0.011509424949267278,0.381
2022-08-28,0.01026624664464259,0.254
2022-08-29,0.009023068340017901,0.0
2022-08-30,0.007840043824326666,0.0
2022-08-31,0.0073788647758368615,0.0
2022-09-01,0.0061156352082343554,0.0
2022-09-02,0.005293533426143836,0.0
2022-09-03,0.0048925081665874845,0.0
2022-09-04,0.004491482907031134,0.0
2022-09-05,0.004130560173430417,0.0
2022-09-06,0.0037896887028075186,0.0
2022-09-07,0.0035691248100515253,0.0
2022-09-08,0.0033485609172955325,0.0
2022-09-09,0.0031680995504951744,0.0
2022-09-10,0.0029876381836948162,0.0
2022-09-11,0.0027871255539166405,0.0
2022-09-12,0.0026668179760497355,0.0
2022-09-13,0.0025665616611606477,0.5588
2022-09-14,0.002406151557338107,0.0
2022-09-15,0.002245741453515567,0.0
2022-09-16,0.002085331349693026,0.0
2022-09-17,0.0019650237718261206,0.0
2022-09-18,0.0018246649309813978,0.0
2022-09-19,0.001764511142047945,0.0
2022-09-20,0.0017043573531144926,5.503333333333334
2022-09-21,0.0017845624050257627,0.0
2022-09-22,0.002045228823737391,2.6670000000000003
2022-09-23,0.0017444598790701275,0.254
2022-09-24,0.0015840497752475872,5.376333333333334
2022-09-25,0.0014837934603584993,0.0
2022-09-26,0.0014236396714250466,0.0
2022-09-27,0.0013835371454694113,0.0
2022-09-28,0.0013434346195137763,0.0
2022-09-29,0.0013033320935581414,0.0
2022-09-30,0.0012832808305803238,1.608666666666667
2022-10-01,0.0012231270416468711,0.254
2022-10-02,0.0012030757786690536,0.0
2022-10-03,0.0011429219897356009,0.0
2022-10-04,0.0011429219897356009,5.101166666666667
2022-10-05,0.0011429219897356009,0.508
2022-10-06,0.0011429219897356009,5.68325
2022-10-07,0.0012030757786690536,17.102666666666668
2022-10-08,0.0013033320935581414,0.8466666666666667
2022-10-09,0.0012231270416468711,0.0
2022-10-10,0.0012832808305803238,4.064
2022-10-11,0.001323383356535959,0.0
2022-10-12,0.0013033320935581414,0.0
2022-10-13,0.0012231270416468711,0.0
2022-10-14,0.0012632295676025063,0.0
2022-10-15,0.0012431783046246887,0.0
2022-10-16,0.0012231270416468711,0.0
2022-10-17,0.001183024515691236,0.0
2022-10-18,0.0011228707267577835,0.0
2022-10-19,0.0011028194637799657,0.0
2022-10-20,0.0010627169378243306,0.0
2022-10-21,0.001042665674846513,0.0
2022-10-22,0.0010025631488908779,0.0
2022-10-23,0.0009825118859130603,0.0
2022-10-24,0.0010025631488908779,1.016
2022-10-25,0.0009624606229352428,0.0
2022-10-26,0.0009424093599574253,0.0
2022-10-27,0.0009023068340017901,0.0
2022-10-28,0.0008822555710239725,0.0
2022-10-29,0.0008822555710239725,0.0
2022-10-30,0.000862204308046155,0.0
2022-10-31,0.0008421530450683375,0.0
2022-11-01,0.0008221017820905199,0.0
2022-11-02,0.0008020505191127024,0.0
2022-11-03,0.0008020505191127024,0.5842
2022-11-04,0.0008221017820905199,0.0
2022-11-05,0.0007819992561348848,0.0
2022-11-06,0.0007619479931570672,0.0
2022-11-07,0.0007218454672014321,0.0
2022-11-08,0.0007017942042236145,0.0
2022-11-09,0.0007017942042236145,0.0
2022-11-10,0.0007017942042236145,0.0
2022-11-11,0.0007017942042236145,0.0
2022-11-12,0.000681742941245797,0.0
2022-11-13,0.0006416404152901619,0.0
2022-11-14,0.0006416404152901619,0.0
2022-11-15,0.0006416404152901619,0.0
2022-11-16,0.0006416404152901619,0.0
2022-11-17,0.0006416404152901619,0.0
2022-11-18,0.0006215891523123444,0.0
2022-11-19,0.0006215891523123444,0.0
2022-11-20,0.0006215891523123444,0.0
2022-11-21,0.0006015378893345268,0.0
2022-11-22,0.0006015378893345268,0.0
2022-11-23,0.0006015378893345268,0.0
2022-11-24,0.0005814866263567092,0.0
2022-11-25,0.0005814866263567092,0.0
2022-11-26,0.0005814866263567092,0.0
2022-11-27,0.0005614353633788917,0.0
2022-11-28,0.0005413841004010741,0.0
2022-11-29,0.0005213328374232565,0.0
2022-11-30,0.0005413841004010741,0.0
2022-12-01,0.0005213328374232565,0.0
2022-12-02,0.0005213328374232565,0.0
2022-12-03,0.0005213328374232565,0.0
2022-12-04,0.0006215891523123444,12.657666666666666
2022-12-05,0.0005814866263567092,0.254
2022-12-06,0.0005413841004010741,0.0
2022-12-07,0.0005413841004010741,0.0
2022-12-08,0.0005213328374232565,0.0
2022-12-09,0.0005213328374232565,0.0
2022-12-10,0.0005213328374232565,0.0
2022-12-11,0.0005012815744454389,0.0
2022-12-12,0.0007819992561348848,3.3760833333333333
2022-12-13,0.0008421530450683375,1.3546666666666667
2022-12-14,0.0005614353633788917,0.0
2022-12-15,0.0005413841004010741,0.0
2022-12-16,0.0005413841004010741,0.0
2022-12-17,0.0005213328374232565,0.0
2022-12-18,0.0005213328374232565,0.0
2022-12-19,0.0005213328374232565,0.0
2022-12-20,0.0005012815744454389,0.0
2022-12-21,0.0005012815744454389,0.0
2022-12-22,0.0005012815744454389,0.0
2022-12-23,0.0004812303114676214,0.0
2022-12-24,0.0004812303114676214,0.0
2022-12-25,0.0004812303114676214,0.0
2022-12-26,0.0004812303114676214,0.0
2022-12-27,0.00046117904848980384,0.0
2022-12-28,0.0004812303114676214,1.4393333333333331
2022-12-29,0.0004812303114676214,0.0
2022-12-30,0.0004812303114676214,0.0
2022-12-31,0.00046117904848980384,0.0
2023-01-01,0.0008221017820905199,13.589
2023-01-02,0.0010627169378243306,2.582333333333333
2023-01-03,0.0007619479931570672,0.0
2023-01-04,0.0006616916782679795,0.0
2023-01-05,0.0006015378893345268,0.0
2023-01-06,0.0005614353633788917,0.0
2023-01-07,0.0005413841004010741,0.0
2023-01-08,0.0005213328374232565,0.0
2023-01-09,0.0005213328374232565,0.0
2023-01-10,0.0004812303114676214,0.0
2023-01-11,0.0004812303114676214,0.0
2023-01-12,0.0004812303114676214,0.0
2023-01-13,0.0004812303114676214,0.0
2023-01-14,0.0004812303114676214,0.0
2023-01-15,0.0005012815744454389,0.0
2023-01-16,0.0008020505191127024,2.8151666666666664
2023-01-17,0.001904869982892668,2.0602222222222224
2023-01-18,0.0014637421973806818,0.0
2023-01-19,0.0010627169378243306,0.0
2023-01-20,0.0009023068340017901,0.0
2023-01-21,0.0009023068340017901,0.0
2023-01-22,0.0010627169378243306,0.0
2023-01-23,0.0012231270416468711,0.0
2023-01-24,0.0012431783046246887,0.0
2023-01-25,0.0012231270416468711,0.0
2023-01-26,0.0012030757786690536,0.0
2023-01-27,0.0011629732527134184,0.0
2023-01-28,0.0011228707267577835,0.0
2023-01-29,0.0011028194637799657,0.0
2023-01-30,0.001042665674846513,0.0
2023-01-31,0.0010226144118686954,0.0
2023-02-01,0.0010025631488908779,0.0
2023-02-02,0.0009624606229352428,0.0
2023-02-03,0.0009223580969796077,0.0
2023-02-04,0.0009023068340017901,0.0
2023-02-05,0.0008822555710239725,0.0
2023-02-06,0.000862204308046155,0.0
2023-02-07,0.0008421530450683375,0.0
2023-02-08,0.0008221017820905199,0.0
2023-02-09,0.0008020505191127024,0.0
2023-02-10,0.0007819992561348848,0.0
2023-02-11,0.0007619479931570672,0.0
2023-02-12,0.0007418967301792497,0.0
2023-02-13,0.0007619479931570672,1.8626666666666667
2023-02-14,0.0007418967301792497,0.42333333333333334
2023-02-15,0.0007819992561348848,2.1590000000000003
2023-02-16,0.0007218454672014321,0.0
2023-02-17,0.0007017942042236145,0.0
2023-02-18,0.0007017942042236145,0.0
2023-02-19,0.0007218454672014321,0.0
2023-02-20,0.0007418967301792497,0.4445
2023-02-21,0.0014236396714250466,1.2065
2023-02-22,0.004451380381075498,0.508
2023-02-23,0.00755932614263722,0.0
2023-02-24,0.00501281574445439,0.0
2023-02-25,0.0048925081665874845,0.0
2023-02-26,0.0053135846891216535,1.5663333333333334
2023-02-27,0.0054138410040107405,0.0
2023-02-28,0.005574251107833281,0.0
2023-03-01,0.005714609948678004,0.6773333333333333
2023-03-02,0.005935173841433997,2.032
2023-03-03,0.005794815000589274,0.0
2023-03-04,0.005754712474633639,0.0
2023-03-05,0.005875020052500545,0.0
2023-03-06,0.006155737734189991,0.0
2023-03-07,0.0065768142567241596,0.0
2023-03-08,0.006937736990324875,0.0
2023-03-09,0.007358813512859044,0.0
2023-03-10,0.008020505191127023,0.0
2023-03-11,0.008742350658328455,0.0
2023-03-12,0.009704811281263699,0.0
2023-03-13,0.010446708011442948,0.0
2023-03-14,0.010426656748465131,0.0
2023-03-15,0.009825118859130604,3.791857142857143
2023-03-16,0.00976496507019715,0.0
2023-03-17,0.010567015589309852,0.0
2023-03-18,0.010707374430154577,0.0
2023-03-19,0.009744913807219334,0.0
2023-03-20,0.008722299395350639,0.0
2023-03-21,0.008000453928149206,0.0
2023-03-22,0.007539274879659402,0.0
2023-03-23,0.007198403409036503,0.0
2023-03-24,0.006777326886502335,0.0
2023-03-25,0.006376301626945984,0.0
2023-03-26,0.005995327630367451,0.0
2023-03-27,0.005534148581877645,0.0
2023-03-28,0.005233379637210383,0.0
2023-03-29,0.004912559429565302,0.0
2023-03-30,0.004732098062764944,0.0
2023-03-31,0.004591739221920221,0.0
2023-04-01,0.004451380381075498,0.0
2023-04-02,0.004210765225341687,0.0
2023-04-03,0.0040102525955635114,0.0
2023-04-04,0.0038498424917409713,0.0
2023-04-05,0.0036092273360071605,0.0
2023-04-06,0.0034287659692068028,0.0
2023-04-07,0.0032683558653842618,0.0
2023-04-08,0.0031079457615617216,0.0
2023-04-09,0.0029876381836948162,0.0
2023-04-10,0.002867330605827911,0.0
2023-04-11,0.0027670742909388225,0.0
2023-04-12,0.0027069205020053702,0.0
2023-04-13,0.0026267154500941004,0.0
2023-04-14,0.0025866129241384653,0.0
2023-04-15,0.0025665616611606477,0.0
2023-04-16,0.0025264591352050125,0.0
2023-04-17,0.0024863566092493774,0.0
2023-04-18,0.002406151557338107,0.0
2023-04-19,0.0023058952424490193,0.0
2023-04-20,0.0022056389275599314,0.0
2023-04-21,0.002125433875648661,0.0
2023-04-22,0.0020652800867152084,0.0
2023-04-23,0.001985075034803938,0.0
2023-04-24,0.001904869982892668,0.0
2023-04-25,0.0018246649309813978,0.0
2023-04-26,0.001764511142047945,0.0
2023-04-27,0.0017043573531144926,0.0
2023-04-28,0.0016241523012032225,0.0
2023-04-29,0.0015639985122697696,0.0
2023-04-30,0.0015238959863141345,0.0
2023-05-01,0.0014837934603584993,0.0
2023-05-02,0.0014436909344028642,0.0
2023-05-03,0.001403588408447229,0.0
2023-05-04,0.001363485882491594,0.0
2023-05-05,0.0013033320935581414,0.0
2023-05-06,0.0012632295676025063,0.0
2023-05-07,0.0012231270416468711,0.0
2023-05-08,0.001183024515691236,0.0
2023-05-09,0.0011429219897356009,0.0
2023-05-10,0.0011028194637799657,0.0
2023-05-11,0.0010627169378243306,0.0
2023-05-12,0.001042665674846513,0.0
2023-05-13,0.0010025631488908779,0.0
2023-05-14,0.0010025631488908779,2.0955
2023-05-15,0.0010025631488908779,0.0
2023-05-16,0.0009424093599574253,0.0
2023-05-17,0.0009825118859130603,0.4656666666666667
2023-05-18,0.0009624606229352428,0.0
2023-05-19,0.0009223580969796077,0.0
2023-05-20,0.000862204308046155,0.0
2023-05-21,0.0008020505191127024,0.0
2023-05-22,0.0007819992561348848,0.0
2023-05-23,0.0007418967301792497,0.0
